cadena,dades_nutri,descr_add,format,info_prod,ingredients,instr,marca,nom_producte,preu,preu_volum,subconjunt
BonPreu," per cada 100 g  Valor energètic  1500 / 354 kcal  Greixos  2,0 g  dels quals saturats  0,4 g  Hidrats de Carboni  70 g  dels quals sucres  3,6 g  Proteïnes  13 g  Sal  <0,1 g","Pasta alimentària de qualitat superior.Envasat per Perles de Segre SA per a Bon Preu SAU, Ctra. C-17, km 73 - 08508 Les Masies de Voltregà.Fet a Catalunya.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Fideus cabell d'àngel Bonpreu en paquet de 250 grams,INGREDIENTS: sèmola de blat dur.,"Conserveu-los en un lloc fresc, sec i aïllat del terra.Per cada 100 grams de pasta utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició el brou o l'aigua, afegiu-hi la pasta i bulliu-la durant el temps indicat segons si es prefereix consumir-la al dente o no.",BONPREU,BONPREU Fideus cabell d'àngel,0.39,,Nutrició esportiva
BonPreu," per cada 100 g  Valor energètic  1500 / 354 kcal  Greixos  2,0 g  dels quals saturats  0,4 g  Hidrats de Carboni  70 g  dels quals sucres  3,6 g  Proteïnes  13 g  Sal  <0,1 g","Pasta alimentària de qualitat superior. Envasat per Perla de Segre SA per a Bon Preu SAU, Ctra. C-17, km 73 - 08508 Les Masies de Voltregà.Fet a Catalunya.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Pasta de lletres Bonpreu en paquet de 250 grams,INGREDIENTS: sèmola de blat dur.,"Conserveu el producte aïllat del terra i en un ambient sec i fresc.Preparació: per cada 100g de pasta utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició el brou o l'aigua, afegiu-hi la pasta i bulliu-la durant el temps indicat (segons si es prefereix consumir-la al dente o no).",BONPREU,BONPREU Pasta de lletres,0.39,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1458 kJ / 344 kcal  Greixos  2,0 g  dels quals saturats  0,5 g  Hidrats de Carboni  68 g  dels quals sucres  3,5 g  Proteïnes  12 g  Sal  0,03 g","Pasta alimentària de qualitat superior.Fabricat i envasat per P.A.G. SL per a BON PREU, SAU Ctra. C-17 km 73 - 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Pasta d'estrelles Bonpreu en paquet de 500 grams,INGREDIENTS: sèmola de blat dur.Pot contenir ou.,"Conserveu-los en un lloc fresc, sec i aïllat del terra.Per cada 100 grams de pasta utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició el brou o l'aigua, afegiu-hi la pasta i bulliu-la durant el temps indicat segons si es prefereix consumir-la al dente o no. Al dente: 5 min. Suau: 7 min. ",BONPREU,BONPREU Pasta d'estrelles,0.69,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1458 kJ / 344 kcal  Greixos  2 g  dels quals saturats  0,5 g  Hidrats de Carboni  68 g  dels quals sucres  3,5 g  Fibra Alimentària  3 g  Proteïnes  12 g  Sal  0,1 g","Pasta alimentària de qualitat superior. Fabricat i envasat per P.A.G. SL per a Bon Preu, SAU Ctra. C-17 km 73 08508 Les Masies de Voltregà. Fet a Catalunya.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Espirals Bonpreu en paquet de 500 grams,INGREDIENTS: sèmola de blat dur.  Pot contenir ou.,"Conserveu-los en un lloc fresc, sec i aïllat del terra. 1l d'aigua per cada 100g de pasta i sal al gust. Feu bullir l'aigua. Afegiu-hi la pasta i bulliu-la durant els minuts indicats, segons si la voleu al dente o suau. Recomanem bullir la pasta després de preparar la salsa o el condiment.",BONPREU,BONPREU Espirals,0.58,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1458 kJ / 344 kcal  Greixos  2 g  dels quals saturats  0,5 g  Hidrats de carboni  68 g  dels quals sucres  3,5 g  Proteïna alimentària  3 g  Proteïnes  12 g  Sal  0,03 g","Pasta alimentària de qualitat superior. País d'origen: EspanyaNom de l'operador:COMERCIAL GALLO SAUAVDA. DIAGONAL    468 08006, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.45kg,Tallarines Gallo en paquet de 450 grams,INGREDIENTS: sèmola de blat dur.Pot contenir ou.,Mantenir en lloc fresc i sec.,GALLO,GALLO Tallarines,1.16,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1458 kJ / 344 kcal  Greixos  2,0 g  dels quals saturats  0,5 g  Hidrats de Carboni  68 g  dels quals sucres  3,5 g  Proteïnes  12 g  Sal  0,03 g","Pasta alimentària de qualitat superior.Fabricat i envasat per P.A.G. SL per a BON PREU, SAU Ctra. C-17 km 73 - 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Fideus gruixuts Bonpreu en paquet de 500 grams,INGREDIENTS: sèmola de blat dur.Pot contenir ou.,"Conserveu-los en un lloc fresc, sec i aïllat del terra.Per cada 100 grams de pasta utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició el brou o l'aigua, afegiu-hi la pasta i bulliu-la durant el temps indicat segons si es prefereix consumir-la al dente o no. Al dente: 11 min. Suau: 13 min. ",BONPREU,BONPREU Fideus gruixuts,0.58,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  344 kcal / 1458 kJ  Greixos  2 g  dels quals saturats  0,5 g  Hidrats de carboni  68 g  dels quals sucres  3,5 g  Proteïnes  12 g  Sal  0,03 g","Pasta alimentària de qualitat superior.País d'origen: Espanya.Nom de l'operador:COMERCIAL GALLO SAUAVDA. DIAGONAL    468 08006, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.45kg,Galets Nº0 Gallo en paquet de 450 grams,INGREDIENTS: sèmola de blat dur.Pot contenir ou.,"Mètode de cocció per 4 persones: 1,5L de brou i afegir 7 racions de pasta. Cocció 6 minuts al punt i 9 minuts suau.Mantenir en lloc fresc i sec.",GALLO,GALLO Galets Nº0,1.16,,Nutrició esportiva
BonPreu," per cada 100 g  Valor energètic  1500 / 354 kcal  Greixos  2,0 g  dels quals saturats  0,4 g  Hidrats de Carboni  70 g  dels quals sucres  3,6 g  Proteïnes  13 g  Sal  <0,1 g","Pasta alimentària de qualitat superior.Fet a Catalunya.Fabricat i envasat per Perla de Segre, SA per a BON PREU, SAU Ctra. C-17 km 73 - 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Pasta meravella Bonpreu en paquet de 250 grams,INGREDIENTS: sèmola de blat dur.,"Per cada 100 grams utilitzeu 1 litre de brou o d'aigua salada. Porteu l'ebullició l'aigua, afegiu la pasta i bulliu-la durant el temps indicat (segons si es prefereix consumir-la al dente o no).Conserveu el producte aïllat del terra i en un ambient sec i fresc.",BONPREU,BONPREU Pasta meravella,0.39,,Nutrició esportiva
BonPreu," per cada 100 g  Valor energètic  1500 / 354 kcal  Greixos  2,0 g  dels quals saturats  0,4 g  Hidrats de Carboni  70 g  dels quals sucres  3,6 g  Proteïnes  13 g  Sal  <0,1 g","Pasta alimentària de qualitat superior.Fabricat i envasat per Perla de Segre SA per a BON PREU, SAU Ctra. C-17 km 73 - 08508 Les Masies de Voltregà.Fet a Catalunya.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Pasta marisc Bonpreu en paquet de 250 grams,INGREDIENTS: sèmola de blat dur.,"Conserveu-los en un lloc fresc, sec i aïllat del terra.Per cada 100 grams de pasta utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició el brou o l'aigua, afegiu-hi la pasta i bulliu-la durant el temps indicat (segons si es prefereix consumir-la al dente o no).",BONPREU,BONPREU Pasta marisc,0.39,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  1457 kJ / 344 kcalGreixos  2,0 gdels quals saturats  0,4 gHidrats de carboni  67 gdels quals sucres  4,0 gProteïnes  12 gSal  0,05 g","Pasta alimentària de qualitat superior.Pasta alimentària composta amb tomàquet i pasta alimentària composta amb espinacs.Fabricat i envasat per PAG, SL per a Bon Preu SAU, Ctra. C-17, km 73 - 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Macarrons amb vegetals Bonpreu en paquet de 500 grams,"INGREDIENTS: pasta alimentària: sèmola de blat dur. Pasta alimentària composta de tomàquet: sèmola de blat dur i concentrat doble de tomàquet (5%).Pasta alimentària composta als espinacs: sèmola de blat dur i espinacs deshidratats (2,5%).Pot contenir ou.","Conserveu el producte en un lloc fresc i sec.Per cada 100 grams utilitzeu 1 litre de brou o d'aigua salada. Porteu a l'ebullició l'aigua, afegiu la pasta i bulliu-la durant el temps indicat (segons si es prefereix consumir-la al dente o no).Al dente: 9 min. Suau: 11 min.",BONPREU,BONPREU Macarrons amb vegetals,0.84,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  344 kcal / 1458 kJ  Greixos  2 g  dels quals saturats  0,5 g  Hidrats de carboni  68 g  dels quals sucres  3,5 g  Proteïnes  12 g  Sal  0,03 g","Pasta alimentària de qualitat superior.Origen: Espanya.Nom de l'operador:COMERCIAL GALLO SAUAVDA. DIAGONAL    468 08006, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.45kg,Fideus cabell d'àngel Nº0 Gallo en paquet de 450 grams,INGREDIENTS: sèmola de blat dur.Pot contenir ou.,Mantenir en lloc fresc i sec.,GALLO,GALLO Fideus cabell d'àngel Nº0,1.16,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  311 kcal / 1305 kJ  Greixos  14 g  dels quals saturats  6,5 g  Hidrats de carboni  33 g  dels quals sucres  1,6 g  Proteïnes  12 g  Sal  1,2 g","Gnocchi de patates.Producte envasat en atmosfera protectora.Nom de l'operador:RANA HISPANIA, SAUAvda.Hermanos Bou, 31, Entlo. 12003, CASTELLON DE LA PLANAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Gnocchi fresc de patata Giovanni Rana en bossa de 500 grams,"INGREDIENTS: patates rehidratades (80%), farina de blat tou (11%), midó de blat de moro, sal, llet desnatada en pols, corrector d'acidesa: àcid cítric, conservant: àcid sòrbic, emulsionant: mono i diglicèrids dels àcids grassos, aromes naturals.Pot contenir restes d'ou perquè també s'utilitzen en la mateixa fàbrica.","Bullir el producte el temps indicat a l'envàs, escórrer i condimentar al gust.Conservar al frigorífic a +4/6ºC. Un cop obert consumir en tres dies.",RANA,RANA Gnocchi fresc,1.99,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1158 kJ / 275 kcal  Greixos  6,7 g  dels quals saturats  2,3 g  Hidrats de carboni  44,1 g  dels quals sucres  0,1 g  Proteïnes  6,7 g  Sal  1,79 g","Massa per a pizza. Refrigerat. Envasat en atmosfera protectora.4 porcions. 100% ingredientes naturales.País d'origen: Suïssa.Nom de l'operador:NESTLE ESPAÑA, SA AV PAISSOS CATALANS,25-51 SAC Barcelona 08950, ESPLUGUES LLOBREGATAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.26kg,"Base per pizza ""Tradizionale"" Buitoni en envàs de 260 grams","INGREDIENTS: farina de blat, aigua, greix vegetal (palma, nap), sal, midó de blat, alcohol, llevat.","Escalfar el forn (10-15 min.). Desenrotllar la massa, juntament amb el paper i en la direcció que s'indica a la vinyeta i col·locar-la, sobre el paper de cocció, a la safata del forn. Repartir per sobre els ingredients escollits i coure-la a 240ºC durant 10-15 minuts.Conservar en fred +4ºC. Massa crua no consumir sense enfornar.",BUITONI,BUITONI Base per pizza Tradizionale,1.89,,Nutrició esportiva
BonPreu," Per 100 g  Valors energètics  1653 kJ / 396 kcal  Greixos  24,8 g  dels quals saturats  9,9 g  Hidrats de carboni  35,2 g  dels quals sucres  0,2 g  Proteïnes  7,1 g  Sal  1,11 g","Massa de pasta de full rodona. Menjar preparat refrigerat. ideal per cocques i reposteria. 6 porciones por envase.País d'origen: Suècia.Nom de l'operador:NESTLE ESPAÑA, SA AV PAISSOS CATALANS,25-51 SAC Barcelona 08950, ESPLUGUES LLOBREGATAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.23kg,Pasta de full rodona Buitoni en envàs de 230 grams,"INGREDIENTS: farina de blat, greixos vegetals (palma, nabina, gira-sol), aigua, gluten de blat, suc de llimona procedent de concentrat, sal, alcohol, extracte de llevat, concentrats de pastanaga, poma i llimona, aigua natural.","Conservar en fred a +4ºC.Massa crua. Consumir després d'enfornar. Utilització: 1. Preescalfar el forn a 200 °C amunt i avall, sense ventilador. | 2-Desenrotllar la massa amb el paper sobre la safata de forn freda (o motlle). | 3-COCCIÓ AMB FARCIMENT: Col·locar el farcit. Coure al forn a mitja alçada 20-30 minuts. | 4-COCCIÓ SENSE FARCIT: 1- Punxar el fons de la massa perquè no pugi. Enfornar la massa a mitja alçada 10-15 minuts. La temperatura del forn no ha de ser superior a 220 °C. Evitar que el paper toqui les parets del forn.",BUITONI,BUITONI Pasta de full rodona,1.99,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  256 kcal / 1078 kJ  Greixos  8,3 g  dels quals saturats  3,5 g  Hidrats de carboni  33,5 g  dels quals sucres  3,8 g  Proteïnes  10,2 g  Sal  1,2 g","Pasta fresca a l'ou farcida de ricotta i espinacs.Envasat en atmosfera protectora.Sense conservants en la recepta.Nom de l'operador:RANA HISPANIA, SAUAvda.Hermanos Bou, 31, Entlo. 12003, CASTELLON DE LA PLANAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Tortel·linis de ricotta i espinacs frescos Rana en bossa de 250 grams,"INGREDIENTS: farcit 52%: ricotta 31% (sèrum de llet, llet), espinacs 10%, formatge baix en greixos, formatge curat, oli de llavors de gira-sol, mantega, fibres vegetals (conté gluten), midons, pa ratllat (conté gluten), patates deshidratades, sèrum de llet en pols, bleda 2%, sal, proteïnes de la llet, aromes naturals, llet desnatada en pols, julivert 0,4%, extracte de llevat, marduix 0,1%, espècies.Pasta 48%: farina de blat tou, ous 30%, sèmola de blat dur.Amb ous de gallina que s'han criat amb el sistema de cria a terra.Produït en una fàbrica que utiliza també api, fruits de closca, crustacis, peix i mol·luscs.","Bullir el producte pel temps indicat a l'envàs, escórrer i amanir al gust.Conservar al frigorífic a +4/6ºC. Un cop obert consumir en tres dies.",RANA,RANA Tortel·linis ricotta i espinacs frescos,3.23,,Nutrició esportiva
BonPreu," per 100 g  Energia  256 kcal / 1078 kj  Greixos  8,3 g  saturats  3,5 g  Hidrats de carboni  33,5 g  sucres  3,8 g  Proteïnes  10,2 g  Sal  1,2 g","Pasta fresca a l'ou farcida de Boletus Edulis (fongs negres). Sense conservants en la recepta.Producte envasat en atmosfera protectora.Nom de l'operador:RANA HISPANIA, SAUAvda.Hermanos Bou, 31, Entlo. 12003, CASTELLON DE LA PLANAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Tortel·linis farcits de Boletus edulis Giovanni Rana en bossa de 250 grams,"INGREDIENTS: Pasta 51%: farina de blat tou, ous 30%, sèmola de blat dur.Farciment 49%: mató (sèrum de  llet, llet ), patates deshidratades, oli de llavors de gira-sol, fongs ceps (Boletus edulis i el seu tipus) 7%, sèrum de llet en pols, pa ratllat (conté gluten), formatge curat, ceba, xampinyons sec (xampinyó) 2%, sal, aromes naturals, vi blanc, fibra vegetal, julivert, extracte de llevat, espècies.Produït en una fàbrica que utilitza també crustacis, peix, fruits de closca, api i mol·luscs.","Conservar al frigorífic a +4/6ºC. Un cop obert, consumir en 3 dies. Preparació: coure en 5 minuts exactes.",RANA,RANA Tortel·linis farcits de bolets,3.23,,Nutrició esportiva
